,Unnamed: 0,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,Beitou,Daan District,Datong District,Nangang District,Neihu District,Songshan District,Wanhua District,Wenshan District,Xinyi District,Zhongshan Area,Zhongzheng District,shihlin,Ground floor,Lifting machinery,Lifting plane,Not Applicable_x,Other,Ramp machinery,Ramp plane,Tower parking,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_y,Prestressed concrete construction,Reinforced concrete construction,See license_x,See other registration items_x,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_y,See other registration items_y,industrial use,Building,Garage,Land,Premises (land + building),Premises (land + building) + parking space
10,0.0016923337282112032,0.002623950419832067,0.5740740740740741,0.014863127426847311,0.125,0.2222222222222222,0.08695652173913043,1.0,0.0,0.0027359872248737542,0.004677622067036466,0.0,0.0,0.9705882352941176,0.5454545454545454,0.4424778761061947,0.041666666666666664,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,0.0018615671010323235,0.0010438681670189066,0.8055555555555556,0.015202320728264171,0.08333333333333333,0.2222222222222222,0.043478260869565216,1.0,1.0,0.004651178282285382,0.007774533897522124,0.0,0.0,0.9705882352941176,0.8181818181818182,0.22123893805309736,0.08333333333333333,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,0.002030800473853444,0.0021719883475181355,0.6759259259259259,0.017234250124370878,0.0,0.1111111111111111,0.043478260869565216,1.0,0.0,0.005223248338395349,0.007701397661057007,0.0,0.0,0.9705882352941176,0.8181818181818182,0.34513274336283184,0.125,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,0.0022000338466745643,0.0013087622094019534,0.5648148148148148,0.01404906350344685,0.0,0.0,0.0,0.0,1.0,0.003233439447578073,0.005848420926349884,0.0,0.0,0.9705882352941176,0.8181818181818182,0.45132743362831856,0.08333333333333333,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14,0.0023692672194956846,0.001280916204946593,0.9814814814814815,0.04394168459545545,0.16666666666666666,0.2222222222222222,0.043478260869565216,1.0,1.0,0.012734776901230564,0.007364375154822882,0.09091497975708503,0.13108614232209737,0.9705882352941176,0.7272727272727273,0.05309734513274336,0.041666666666666664,0.04,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,0.002538500592316805,0.0026389444222311076,0.8055555555555556,0.026203490137550967,0.125,0.2222222222222222,0.08695652173913043,1.0,1.0,0.004551687837744518,0.004414023032248899,0.0,0.0,0.9705882352941176,0.8181818181818182,0.22123893805309736,0.041666666666666664,0.04,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,0.0027077339651379252,0.0003955560632889701,1.0,0.009258361922483024,0.041666666666666664,0.1111111111111111,0.043478260869565216,1.0,1.0,0.004676050893420598,0.012834127249006337,0.0,0.0,0.8823529411764706,0.7272727272727273,0.008849557522123894,0.041666666666666664,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17,0.0028769673379590455,0.00040269606443137025,1.0,0.012369249058334787,0.041666666666666664,0.1111111111111111,0.043478260869565216,1.0,1.0,0.005223248338395349,0.010730466576583733,0.03357085020242915,0.0749063670411985,0.9705882352941176,0.2727272727272727,0.035398230088495575,0.041666666666666664,0.04,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.003046200710780166,0.0005155080824812932,1.0,0.012060744674665167,0.08333333333333333,0.1111111111111111,0.043478260869565216,1.0,1.0,0.0067156050065083055,0.014149213059199606,0.0,0.0,0.9705882352941176,0.6363636363636364,0.035398230088495575,0.041666666666666664,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19,0.003215434083601286,0.0016214942594390816,0.5648148148148148,0.016386266870828732,0.125,0.2222222222222222,0.043478260869565216,1.0,0.0,0.0034821655589302326,0.005399961428846935,0.0,0.0,0.9705882352941176,0.7272727272727273,0.45132743362831856,0.125,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
