Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
5676,15.25,Address,74.0,46.69,2,1,1,1,0,6880000.0,147354.89398158065,0.0,0,2020,1,1946.0,1,1,0
5678,3.66,Quotient,69.0,34.71,1,1,1,1,1,3800000.0,109478.53644482857,0.0,0,2020,1,1951.0,1,1,0
5680,31.0,Other,62.0,89.71,3,2,1,1,0,5320000.0,59302.19596477539,0.0,0,2019,4,1957.0,2,1,0
5685,25.0,Address,75.0,97.9,3,2,2,1,0,13000000.0,132788.55975485189,0.0,0,2019,4,1944.0,1,1,0
5700,278.0,Other,0.0,0.0,0,0,0,1,0,129506300.0,465850.0,0.0,0,2019,4,2019.0,1,0,0
5703,13.02,Quotient,67.0,95.49,3,1,2,1,1,15100000.0,158131.74154361713,0.0,0,2019,4,1952.0,3,1,0
5704,16.57,Quotient,65.0,116.21,3,2,1,1,0,12750000.0,109715.170811462,0.0,0,2019,4,1954.0,2,1,0
5706,15.0,Address,67.0,71.63,2,1,1,1,0,8800000.0,122853.55298059473,0.0,0,2020,1,1953.0,1,1,0
5707,9.18,Address,87.0,167.32999999999996,4,2,2,1,1,17320000.0,103508.03800872527,0.0,0,2019,4,1932.0,1,1,1
5708,24.0,Address,59.0,67.5,3,1,2,1,0,7700000.0,114074.07407407409,0.0,0,2019,4,1960.0,1,1,0
5767,27.36,Address,106.0,207.9,4,1,2,1,1,29831111.0,143487.78739778738,0.0,0,2020,1,1914.0,1,1,1
5768,16.2,Address,76.0,77.57,2,1,1,1,1,11600000.0,149542.34884620344,0.0,0,2019,4,1943.0,1,1,0
5769,4.49,Quotient,96.0,52.2,3,1,1,1,1,10500000.0,201149.42528735628,0.0,0,2019,4,1923.0,1,1,0
5860,13.77,Quotient,80.0,171.98999999999995,3,2,2,1,1,22800000.0,132565.84685156116,0.0,0,2020,1,1940.0,1,1,1
5861,7.0,Address,0.0,0.0,0,0,0,1,0,810000.0,115714.28571428572,0.0,0,2020,1,2020.0,1,0,0
5862,7.0,Address,0.0,0.0,0,0,0,1,0,850000.0,121428.57142857145,0.0,0,2020,1,2020.0,1,0,0
5863,21.3,Other,70.0,145.13,3,2,2,1,1,15500000.0,106800.7992834011,0.0,0,2020,1,1950.0,1,1,0
5866,12.4,Address,79.16666666666667,44.66,2,1,1,1,1,6500000.0,145544.11106135245,0.0,0,2020,1,1940.833333333333,1,1,0
5867,13.25,Quotient,106.0,183.77,4,2,2,1,1,35650000.0,193992.4906132666,27.87,0,2019,4,1913.0,1,1,1
5872,4.92,Address,70.0,39.29,0,0,0,0,1,4150000.0,105624.84092644439,0.0,0,2020,1,1950.0,2,1,0
5873,16.0,Address,0.0,15.51,4,2,2,1,0,2800000.0,180528.69116698907,0.0,0,2020,1,2020.0,2,1,0
