Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
524,9.51,95.0,86.7,2,2,1,1,1,10680000.0,123183.3910034602,0.0,0,2019,10,1924.0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
557,14.58,106.0,71.61,2,1,1,1,1,15750000.0,219941.34897360703,0.0,0,2019,10,1913.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,11.58,70.0,73.33,3,2,1,1,1,7500000.0,102277.37624437474,0.0,0,2019,10,1949.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559,10.92,69.0,45.92,0,0,0,1,0,2750000.0,59886.75958188153,0.0,2750000,2019,9,1950.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
561,9.2,97.0,36.15,1,1,1,1,1,7400000.0,204702.62793914246,0.0,0,2019,10,1922.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562,44.18,68.0,110.69,3,2,2,1,0,11500000.0,103893.75734031982,0.0,0,2019,10,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
563,35.75,61.0,83.25,3,2,1,1,0,14800000.0,177777.77777777778,0.0,0,2019,10,1958.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
567,13.42,106.0,193.4,3,2,2,1,1,41000000.0,211995.86349534645,15.01,0,2019,10,1913.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
571,30.0,63.0,95.7,3,2,1,1,0,11000000.0,114942.52873563216,0.0,0,2019,10,1956.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
572,17.5,60.0,60.89,3,1,1,1,0,9100000.0,149449.82755789132,0.0,0,2019,10,1959.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
704,32.54,73.0,119.66,3,2,2,1,0,14300000.0,119505.26491726557,0.0,0,2019,10,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
707,52.08,69.0,143.95999999999995,4,2,2,1,0,13000000.0,90302.86190608503,0.0,0,2019,11,1950.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
708,35.0,64.0,97.44,2,2,1,1,0,13200000.0,135467.9802955665,0.0,0,2019,11,1955.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
710,41.92,107.0,237.1,3,2,2,1,1,48000000.0,202446.22522142556,41.05,3100000,2019,7,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737,41.59,102.0,180.62,3,2,2,1,1,30000000.0,166094.56317129885,0.0,0,2019,10,1917.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,6.55,0.0,0.0,0,0,0,1,0,144321.0,22033.74045801527,0.0,0,2019,10,2019.0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
739,22.26,102.0,87.75999999999998,2,1,1,1,1,16000000.0,182315.4056517776,0.0,0,2019,10,1917.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
751,80.0,0.0,0.0,0,0,0,1,0,20000000.0,250000.0,0.0,0,2019,10,2019.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752,11.01,75.0,43.65,1,1,1,1,1,4900000.0,112256.58648339061,0.0,0,2019,11,1944.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
753,12.63,70.0,84.09,2,2,1,1,1,8000000.0,95136.16363420144,0.0,0,2019,10,1949.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,38.72,107.0,184.31,3,2,2,1,1,20600000.0,111768.21659161196,47.62,0,2019,10,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774,1515.48,0.0,0.0,0,0,0,1,0,779336059.0,514250.30947290635,0.0,0,2018,10,2018.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
775,397.3,0.0,0.0,0,0,0,1,0,204313941.0,514256.0810470677,0.0,0,2019,10,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
776,35.18,107.0,210.36,3,2,2,1,1,37450000.0,178028.14223236355,39.56,2600000,2019,9,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,35.18,107.0,210.36,3,2,2,1,1,38880000.0,184826.01254991442,39.56,2700000,2019,5,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,15.41,87.0,70.66,1,2,1,1,1,10880000.0,153976.7902632324,0.0,0,2019,10,1932.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
