Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
534,25.09,85.0,172.79999999999995,3,2,2,1,1,42500000.0,245949.0740740741,0.0,0,2019,10,1934.0,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
537,31.25,0.0,116.47,2,2,1,1,0,11371850.0,97637.58907873274,0.0,0,2019,8,2019.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
599,16.0,68.0,57.68,2,1,1,1,0,11000000.0,190707.35090152567,0.0,0,2019,8,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
601,6.01,78.0,40.2,1,1,1,1,1,7550000.0,187810.94527363183,0.0,0,2019,10,1941.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,28.25,66.0,85.13,3,3,2,1,0,12880000.0,151298.01480089276,0.0,0,2019,10,1953.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,0.87,97.0,40.24,0,0,0,1,1,1300000.0,32306.163021868782,40.24,1300000,2019,11,1922.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610,4.32,93.0,37.24,1,1,1,1,1,10500000.0,281954.8872180451,0.0,0,2019,10,1926.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
612,3.93,71.0,44.47,2,1,1,1,1,8200000.0,184393.97346525747,0.0,0,2019,11,1948.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
614,62.68,107.0,404.64,1,1,1,1,1,97920000.0,241992.8825622776,0.0,0,2019,11,1912.0,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
615,14.66,75.0,140.55,3,2,2,1,1,29300000.0,208466.73781572396,0.0,0,2019,10,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
618,38.49,73.0,228.45,4,2,2,1,1,43200000.0,189100.45961917265,0.0,0,2019,10,1946.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,3.43,70.0,31.76,1,1,1,1,1,5330000.0,167821.15869017632,0.0,0,2019,9,1949.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
622,34.17,83.0,388.6,3,1,0,1,1,75750000.0,194930.5198147195,0.0,0,2019,10,1936.0,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
673,7.21,108.0,87.50999999999998,2,1,1,1,1,24500000.0,279968.003656725,17.62,2400000,2016,9,1908.0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
674,4.7,92.0,44.34,1,1,1,1,1,8380000.0,188994.13622011727,0.0,0,2019,11,1927.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
675,4.92,92.0,44.7,1,1,1,1,1,7880000.0,176286.35346756148,0.0,0,2019,10,1927.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
676,3.67,69.0,35.09,1,1,1,1,1,5500000.0,156739.81191222568,0.0,0,2019,10,1950.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
677,14.66,75.0,140.55,2,2,2,1,1,29080000.0,206901.45855567406,0.0,0,2019,10,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
682,24.5,58.0,70.94,3,2,1,1,0,13500000.0,190301.66337750206,0.0,0,2019,10,1961.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
728,6.98,75.0,38.12000000000001,1,1,1,1,0,5900000.0,154774.39664218258,0.0,0,2019,10,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
731,3.16,98.0,51.47,1,1,1,1,1,9500000.0,184573.53798329126,0.0,0,2019,10,1921.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
758,17.61,102.0,235.59,3,2,2,1,1,51800000.0,219873.50906235407,26.66,3000000,2019,10,1917.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
761,17.89,70.0,127.06,3,2,2,1,1,28400000.0,223516.44892176925,0.0,0,2019,10,1949.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
