Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
5816,31.43,Quotient,73.0,172.95000000000005,3,2,2,1,1,42180000.0,243885.51604509968,0.0,0,2019,4,1946.0,1,1,0
5817,30.32,Address,72.0,170.14,4,2,2,1,0,27000000.0,158692.84118960856,0.0,0,2020,1,1948.0,1,1,0
5818,7.56,Quotient,57.0,65.3,3,1,1,1,0,6000000.0,91883.61408882085,0.0,0,2020,1,1963.0,2,1,0
5819,38.25,Quotient,63.0,99.96,6,0,6,1,0,18660000.0,186674.66986794717,0.0,0,2019,4,1956.0,1,1,0
5821,10.85,Address,84.0,43.81,1,1,1,1,0,7880000.0,179867.61013467246,0.0,0,2019,4,1935.0,1,1,0
5890,85.11,Address,98.0,216.65,3,2,2,1,1,41000000.0,189245.32656358182,0.0,0,2019,3,1921.0,1,1,0
5891,24.35,Address,70.0,84.9,3,2,1,1,0,7800000.0,91872.79151943463,0.0,0,2019,3,1949.0,1,1,0
5892,45.74,Address,75.0,216.2,3,3,2,1,0,25300000.0,117021.27659574467,0.0,0,2019,4,1944.0,1,2,0
5895,0.88,Address,94.0,41.76,0,0,0,1,0,2400000.0,57471.264367816104,41.76,2400000,2020,1,1926.0,0,0,1
5896,248.0,Address,65.0,210.84,4,4,3,1,0,41000000.0,194460.2542212104,0.0,0,2020,1,1955.0,1,2,0
5897,5.19,Quotient,90.0,23.27,1,1,1,1,1,3380000.0,145251.3966480447,0.0,0,2019,4,1929.0,1,1,0
5898,25.0,Quotient,67.0,88.0,2,1,2,1,0,18300000.0,207954.54545454547,0.0,0,2019,4,1952.0,2,1,0
