Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
436,14.24,106.0,138.79000000000002,3,2,2,1,1,13500000.0,97269.25571006557,0.0,0,2019,10,1913.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
439,9.1,107.0,35.31,0,0,0,0,1,10250000.0,290286.0379495893,0.0,0,2019,9,1912.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
440,7.59,108.0,36.76,1,1,1,1,1,8400000.0,228509.2491838956,0.0,0,2019,8,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
441,7.55,108.0,36.57,1,1,1,1,1,7890000.0,215750.6152584085,0.0,0,2019,8,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
442,16.0,108.0,77.49,2,2,1,1,1,15360000.0,198219.12504839333,0.0,0,2019,8,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
443,16.0,108.0,77.49,2,2,1,1,1,16180000.0,208801.13563040394,0.0,0,2019,8,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
444,7.59,108.0,36.76,1,1,1,1,1,8190000.0,222796.51795429812,0.0,0,2019,9,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
447,16.66,78.0,73.4,0,0,0,0,0,12120000.0,165122.6158038147,0.0,0,2019,10,1941.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448,13.67,106.0,132.62,3,2,2,1,1,34700000.0,261649.82657216105,0.0,0,2019,10,1913.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
449,28.2,66.0,102.36,3,2,1,1,0,16000000.0,156311.05900742474,0.0,0,2019,10,1953.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450,29.6,66.0,102.36,3,2,1,1,0,16000000.0,156311.05900742474,0.0,0,2019,10,1953.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
451,15.2,65.0,50.16,4,2,2,1,0,7000000.0,139553.42902711325,0.0,0,2019,10,1954.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
454,0.78,0.0,39.35,0,0,0,1,1,2500000.0,63532.401524777626,39.35,2500000,2019,10,2019.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
505,6.43,94.0,62.97,1,1,1,1,1,14750000.0,234238.52628235673,0.0,0,2019,9,1925.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,4.85,84.0,38.75,1,1,1,1,1,6000000.0,154838.70967741936,0.0,0,2019,10,1935.0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
623,15.1,107.0,104.75,2,0,1,1,1,18820000.0,179665.87112171837,31.5,2200000,2019,10,1912.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
625,85.0,0.0,288.68,5,3,3,1,0,67800000.0,234862.13107939585,0.0,0,2019,9,2019.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
629,7.34,75.0,74.91,2,1,2,1,1,15380000.0,205313.04231744763,0.0,0,2019,9,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
664,5.58,99.0,71.38,1,1,1,1,1,12450000.0,174418.60465116278,0.0,0,2019,10,1920.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669,21.25,62.875,65.96,3,1,1,1,0,4600000.0,69739.2359005458,0.0,0,2019,9,1956.125,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
671,43.61,78.0,505.5,0,0,0,0,1,90500000.0,179030.66271018793,0.0,0,2019,11,1941.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
724,9.0,0.0,0.0,0,0,0,1,0,270882.0,30098.0,0.0,0,2019,10,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
725,45.0,0.0,0.0,0,0,0,1,0,3830000.0,85111.11111111111,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
762,14.62,87.0,85.44,2,2,1,1,1,16500000.0,193117.9775280899,0.0,0,2019,10,1932.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868,1.01,0.0,51.86,0,0,0,1,1,2500000.0,48206.71037408408,0.0,2500000,2019,11,2019.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
869,10.39,64.57142857142857,24.37,2,2,1,1,0,4350000.0,178498.15346737788,0.0,0,2019,11,1954.4285714285716,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
870,27.21,96.0,161.07999999999996,3,2,2,1,1,22480000.0,139557.98361062823,0.0,0,2019,10,1923.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
875,35.0,0.0,53.08,2,2,1,1,0,7000000.0,131876.41296156743,0.0,0,2019,10,2019.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
882,98.0,0.0,159.42,0,0,0,0,0,40000000.0,250909.5471082675,0.0,0,2019,10,2019.0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
883,16.4,105.0,167.31,0,0,0,0,1,40000000.0,239077.16215408524,8.28,0,2019,2,1914.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
884,9.72,108.0,47.09,1,1,1,1,1,10110000.0,214695.26438734337,0.0,0,2019,8,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
885,7.55,108.0,36.57,1,1,1,1,1,8180000.0,223680.6125239267,0.0,0,2019,8,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
888,11.0,0.0,0.0,0,0,0,1,0,217803.0,19800.272727272728,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
958,9.92,86.0,104.83,3,2,1,1,1,15750000.0,150243.25097777357,13.56,1800000,2019,9,1933.0,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
961,15.56,67.0,50.03,3,1,1,1,0,9380000.0,187487.5074955027,0.0,0,2019,9,1952.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1036,19.64,106.0,222.14,3,2,2,1,1,52100000.0,234536.778608085,35.85,3000000,2019,7,1913.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1037,2.79,70.0,24.16,1,1,1,1,1,2920000.0,120860.92715231788,0.0,0,2019,10,1949.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
