Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
696,9.99,Address,0.0,49.49,1,1,1,1,1,12100000.0,244493.83713881602,0.0,0,2019,4,2019.0,3,1,0
697,0.1,Quotient,0.0,21.01,0,0,0,1,1,3200000.0,152308.42455973345,21.01,3200000,2019,4,2019.0,0,0,1
699,16.26,Address,83.0,198.24,4,2,2,1,1,44800000.0,225988.70056497172,0.0,0,2019,4,1936.0,3,1,1
740,19.65,Address,98.0,111.73,2,1,1,1,1,23880000.0,213729.5265371879,26.16,1600000,2019,4,1921.0,1,1,1
743,4.67,Other,0.0,0.0,0,0,0,1,0,211381.0,45263.597430406844,0.0,0,2019,4,2019.0,1,0,0
744,35.8,Address,89.0,151.20999999999995,3,2,2,1,1,30500000.0,201706.2363600291,0.0,0,2019,4,1930.0,1,1,1
745,13.51,Quotient,73.0,87.97,2,2,1,1,1,14500000.0,164828.91894964193,0.0,0,2019,3,1946.0,2,1,0
747,8.86,Other,95.0,67.66,1,1,1,1,1,15000000.0,221696.71888856046,16.34,1600000,2019,4,1924.0,1,1,1
749,74.54,Address,95.0,276.68,3,2,2,1,1,88880000.0,321237.530721411,52.2,4000000,2019,3,1924.0,1,1,1
793,5.37,Other,0.0,17.55,0,0,0,0,0,7500000.0,427350.42735042726,0.0,0,2019,4,2019.0,3,1,0
795,0.1,Quotient,0.0,21.01,0,0,0,1,1,3500000.0,166587.33936220847,21.01,3500000,2019,4,2019.0,0,0,1
797,28.17,Address,72.0,112.24,3,2,2,1,0,16060000.0,143086.24376336427,0.0,0,2019,3,1947.0,1,1,0
804,25.99,Address,76.0,108.39,3,2,2,1,0,12000000.0,110711.32023249377,0.0,0,2019,3,1943.0,2,1,0
902,1.78,Quotient,93.0,36.33,0,0,0,1,1,1750000.0,48169.55684007707,36.33,1750000,2019,4,1926.0,0,0,1
905,11.82,Address,107.0,110.61,2,1,1,1,1,25560000.0,231082.18063466233,33.86,2700000,2019,4,1912.0,1,1,1
909,65.0,Quotient,78.0,172.72,4,2,3,1,0,36000000.0,208429.82862436317,0.0,0,2019,3,1941.0,1,1,0
911,15.0,Address,0.0,0.0,0,0,0,1,0,9982500.0,665500.0,0.0,0,2019,4,2019.0,1,0,0
913,6.31,Other,96.0,50.6,1,1,1,1,1,18500000.0,365612.64822134393,0.0,0,2019,4,1923.0,1,1,0
945,32.6,Address,73.25,81.35,3,2,2,1,0,14800000.0,181929.93239090356,0.0,0,2019,3,1945.75,1,1,0
991,17.4,Address,73.25,60.12,3,2,1,1,0,12000000.0,199600.7984031936,0.0,0,2019,4,1945.75,1,1,0
992,5.05,Address,85.0,32.22,0,0,0,0,1,1405745.0,43629.57790192427,0.0,0,2019,4,1934.0,1,1,0
994,69.48,Other,0.0,0.0,0,0,0,1,0,2112130.0,30399.107656879678,0.0,0,2019,4,2019.0,2,0,0
995,25.15,Address,73.25,94.53,3,2,1,1,0,10000000.0,105786.52279699566,0.0,0,2019,4,1945.75,1,1,0
1001,26.25,Address,60.0,71.94,3,2,1,1,0,10870000.0,151098.13733666946,0.0,0,2019,4,1959.0,1,1,0
1106,6.12,Quotient,94.0,42.29,1,1,1,1,1,16000000.0,378340.0331047529,0.0,0,2019,4,1925.0,3,1,0
1107,68.07,Address,88.0,267.98,3,2,2,1,1,78000000.0,291066.4974998134,88.72,0,2019,4,1931.0,1,1,2
1114,17.15,Address,79.0,159.47,3,2,2,1,1,25000000.0,156769.2983006208,0.0,0,2019,4,1940.0,1,1,1
1116,30.93,Address,78.375,250.27,5,2,3,1,1,94200000.0,376393.4950253726,0.0,0,2019,4,1940.625,1,1,1
1118,14.18,Quotient,70.0,82.77,2,2,1,1,1,20000000.0,241633.4420683823,0.0,0,2019,3,1949.0,2,1,0
1156,92.0,Quotient,66.0,270.25,14,9,4,1,0,52080000.0,192710.4532839963,0.0,0,2019,3,1953.0,1,4,0
1158,27.69,Address,73.25,53.83,3,2,2,1,0,14100000.0,261935.72357421517,0.0,0,2019,4,1945.75,1,1,0
1197,9.79,Quotient,86.0,146.93,0,0,0,0,1,28500000.0,193969.91764785952,13.84,0,2019,4,1933.0,3,1,1
1201,16.77,Address,82.0,236.11,0,0,0,0,1,46900000.0,198636.2288763712,45.02,0,2019,4,1937.0,1,1,1
1205,22.4,Address,77.0,90.27,3,2,1,1,0,13500000.0,149551.34596211367,0.0,0,2019,4,1942.0,1,1,0
1314,19.6,Address,68.0,72.41,2,2,1,1,0,12800000.0,176771.16420383926,0.0,0,2019,4,1951.0,1,1,0
1316,18.14,Address,81.0,101.46,3,2,2,1,0,19000000.0,187265.91760299625,0.0,0,2019,4,1938.0,1,1,0
1318,12.61,Other,0.0,0.0,0,0,0,1,0,1580000.0,125297.3830293418,0.0,0,2019,4,2019.0,1,0,0
1320,10.68,Quotient,80.0,127.42,0,0,0,0,1,17600000.0,138125.882906922,0.0,0,2019,4,1939.0,1,1,1
1321,49.79,Address,81.0,190.38,3,2,2,1,1,56600000.0,297300.1365689673,0.0,0,2019,4,1938.0,1,1,1
1324,8.65,Other,0.0,0.0,0,0,0,1,0,4747853.0,548884.7398843929,0.0,0,2012,3,2012.0,3,0,0
1325,18.17,Address,65.0,89.82000000000002,2,2,2,1,1,21730000.0,241928.3010465375,0.0,0,2019,4,1954.0,1,1,0
1328,26.13,Address,85.0,127.6,3,2,2,1,1,19200000.0,150470.21943573668,0.0,0,2019,4,1934.0,1,1,0
1364,39.5,Quotient,63.33333333333334,80.09,3,2,2,1,0,15000000.0,187289.2995380197,0.0,0,2019,4,1955.666666666667,2,1,0
1402,28.33,Address,76.0,112.37,8,0,8,1,0,14850000.0,132152.70979798882,0.0,0,2019,4,1943.0,2,1,0
1407,246.0,Address,0.0,0.0,0,0,0,1,0,61500000.0,250000.0,0.0,0,2019,4,2019.0,3,0,0
1408,18.69,Address,106.0,145.49,2,2,1,1,1,22620000.0,155474.60306550274,41.16,2250000,2019,2,1913.0,4,1,1
1411,32.0,Address,62.325,86.4,4,1,2,1,0,15200000.0,175925.92592592593,0.0,0,2019,2,1956.675,1,1,0
1412,8.86,Other,86.0,50.14,1,1,1,1,1,11250000.0,224371.75907459113,0.0,0,2019,4,1933.0,1,1,0
1415,14.48,Other,83.0,125.39,3,2,2,1,1,21800000.0,173857.56439907488,0.0,0,2019,4,1936.0,2,1,0
1499,8.54,Quotient,80.0,46.5,1,1,1,1,0,8800000.0,189247.311827957,0.0,0,2019,4,1939.0,2,1,0
1500,45.25,Address,58.0,102.35,3,2,2,1,0,28060000.0,274157.3033707865,0.0,0,2019,2,1961.0,2,1,0
1501,29.75,Address,62.325,73.97,0,0,0,0,0,16000000.0,216303.90698932,0.0,0,2019,4,1956.675,1,1,0
1502,63.11,Other,107.0,558.69,0,0,0,0,1,302100000.0,540729.2058207592,99.21,13000000,2019,3,1912.0,2,1,3
1503,21.8,Address,73.25,87.74,4,2,2,1,0,13200000.0,150444.4950991566,0.0,0,2019,3,1945.75,1,1,0
1504,3.79,Quotient,95.0,32.61,1,1,1,1,1,10880000.0,333639.987733824,0.0,0,2019,4,1924.0,2,1,0
1505,32.0,Address,60.0,90.93,3,2,1,1,0,17700000.0,194655.22929726163,0.0,0,2019,4,1959.0,1,1,0
1506,76.75,Other,80.0,447.98,4,2,2,1,1,116000000.0,258940.13125585965,37.54,0,2019,3,1939.0,1,1,1
1507,4.97,Address,93.0,33.7,1,1,1,1,1,12000000.0,356083.0860534124,0.0,0,2019,4,1926.0,3,1,0
1508,35.25,Address,62.325,104.88,3,2,1,1,0,14500000.0,138253.24180015255,0.0,0,2019,4,1956.675,1,1,0
1549,27.38,Address,68.0,97.31,3,2,2,1,0,17000000.0,174699.41424314046,0.0,0,2019,4,1951.0,1,1,0
1584,45.69,Other,0.0,0.0,0,0,0,1,0,525163.0,11494.046837382359,0.0,0,2019,4,2019.0,2,0,0
1585,44.75,Address,62.0,121.16,4,2,2,1,0,23000000.0,189831.62759986802,0.0,0,2019,4,1957.0,2,1,0
1586,199.93,Other,0.0,0.0,0,0,0,1,0,2116800.0,10587.705696993948,0.0,0,2019,4,2019.0,2,0,0
1591,18.8,Quotient,65.0,68.15,4,0,4,1,0,12000000.0,176082.17168011738,0.0,0,2019,4,1954.0,1,1,0
1593,32.0,Address,62.325,77.84,3,2,1,1,0,12880000.0,165467.62589928054,0.0,0,2019,4,1956.675,1,1,0
1596,36.93,Address,74.0,146.96,5,3,3,1,0,18200000.0,123843.22264561785,0.0,0,2019,4,1945.0,1,1,0
1680,31.82,Address,73.25,108.17,3,2,2,1,0,18800000.0,173800.4992141999,0.0,0,2019,4,1945.75,1,1,0
1684,24.75,Address,62.0,64.12,2,2,1,1,0,15500000.0,241734.2482844666,0.0,0,2019,4,1957.0,2,1,0
1685,36.5,Address,62.325,86.27,3,2,1,1,0,15650000.0,181407.2099223369,0.0,0,2019,4,1956.675,2,1,0
1687,11.88,Address,63.0,28.36,3,2,2,1,0,5000000.0,176304.6544428773,0.0,0,2019,4,1956.0,1,1,0
1727,5.67,Address,56.0,6.7,2,1,1,1,0,3000000.0,447761.1940298507,0.0,0,2019,4,1963.0,2,1,0
1729,23.2,Address,70.0,129.79,3,2,2,1,0,24000000.0,184914.0919947608,0.0,0,2019,4,1949.0,1,1,0
1772,18.23,Other,86.0,114.82,2,2,2,1,1,26800000.0,233408.81379550602,0.0,0,2019,4,1933.0,1,1,1
1773,16.12,Address,80.875,82.56,2,2,1,1,1,20000000.0,242248.0620155039,0.0,0,2019,4,1938.125,3,1,0
1779,31.2,Address,71.0,106.89,3,2,2,1,0,11400000.0,106651.69800729722,0.0,0,2019,4,1948.0,1,1,0
1784,10.73,Quotient,86.0,201.5,1,2,2,1,1,29000000.0,143920.59553349874,0.0,0,2019,4,1933.0,2,1,1
1785,22.57,Address,73.25,123.06,3,2,2,1,0,17000000.0,138143.9947992849,0.0,0,2019,4,1945.75,2,1,0
1786,12.6,Quotient,76.0,144.06,2,1,2,1,1,30000000.0,208246.56393169516,0.0,0,2019,4,1943.0,2,1,0
1787,0.54,Address,0.0,0.0,0,0,0,1,0,217600.0,402962.96296296286,0.0,0,2019,4,2019.0,1,0,0
1881,12.73,Other,96.0,134.3,1,1,1,1,1,45080000.0,335666.4184661206,34.9,0,2019,4,1923.0,1,1,1
1885,5.87,Quotient,94.0,36.29,1,1,1,1,1,13600000.0,374758.88674566,0.0,0,2019,4,1925.0,3,1,0
1887,35.5,Address,63.0,109.08,3,2,2,1,0,21800000.0,199853.31866519985,0.0,0,2019,4,1956.0,1,1,0
1922,21.52,Address,80.875,106.79,3,2,2,1,1,23300000.0,218185.22333551827,0.0,0,2019,4,1938.125,1,1,0
1924,32.5,Address,58.0,86.34,4,2,2,1,0,22300000.0,258281.21380588372,0.0,0,2019,4,1961.0,1,1,0
1927,23.3,Address,73.25,83.81,3,1,2,1,0,13300000.0,158692.2801574991,0.0,0,2019,4,1945.75,9,1,0
1960,29.25,Address,61.0,77.59,2,2,1,1,0,14700000.0,189457.40430467844,0.0,0,2019,4,1958.0,1,1,0
1964,34.38,Address,62.325,109.87,3,2,1,1,0,13880000.0,126331.11859470286,0.0,0,2019,4,1956.675,4,1,0
1965,29.0,Address,60.0,67.76,3,2,1,1,0,10680000.0,157615.1121605667,0.0,0,2019,4,1959.0,4,1,0
1967,12.99,Quotient,70.0,105.19,3,2,2,1,0,20770000.0,197452.2292993631,0.0,0,2019,4,1949.0,5,1,0
1968,26.0,Quotient,63.33333333333334,76.78,4,0,4,1,0,15880000.0,206824.69393071113,0.0,0,2019,4,1955.666666666667,2,1,0
1969,3.81,Quotient,95.0,32.77,1,1,1,1,1,11360000.0,346658.5291425085,0.0,0,2019,4,1924.0,2,1,0
2070,35.64,Other,83.0,189.05,3,2,2,1,1,48000000.0,253901.08436921448,0.0,3500000,2019,4,1936.0,1,1,1
2071,6.77,Quotient,94.0,40.83,1,1,1,1,1,13600000.0,333088.4153808474,0.0,0,2019,4,1925.0,3,1,0
2073,0.38,Other,81.0,38.92,0,0,0,1,1,2800000.0,71942.44604316546,0.0,2800000,2019,4,1938.0,0,0,1
2074,20.67,Address,62.325,70.88,2,1,1,1,0,19000000.0,268058.69074492104,0.0,0,2019,4,1956.675,1,1,0
2077,10.74,Address,78.375,80.66,3,2,2,1,1,26089800.0,323454.0044631788,0.0,0,2019,4,1940.625,1,1,0
2078,29.25,Address,62.325,84.47,3,2,1,1,0,8850000.0,104770.92458861136,0.0,0,2019,4,1956.675,1,1,0
2110,22.06,Address,80.875,100.61,2,2,1,1,1,19160000.0,190438.32621011828,0.0,0,2019,4,1938.125,2,1,0
2113,10.02,Quotient,62.0,56.6,0,0,0,0,1,27900000.0,492932.8621908127,0.0,0,2019,4,1957.0,3,1,0
2115,28.33,Address,76.0,107.52,3,2,2,1,1,15000000.0,139508.92857142855,0.0,0,2019,4,1943.0,1,1,0
2132,28.14,Address,74.0,108.88,3,2,2,1,0,14000000.0,128581.92505510655,0.0,0,2019,4,1945.0,1,1,0
2133,527.0,Address,75.0,476.97,10,3,4,1,1,79800000.0,167306.11988175355,0.0,0,2019,3,1944.0,1,1,0
2134,3.81,Quotient,95.0,32.77,1,1,1,1,1,11180000.0,341165.7003356729,0.0,0,2019,4,1924.0,2,1,0
2135,29.6,Address,75.0,183.98,5,3,4,1,0,35000000.0,190238.06935536469,0.0,0,2019,4,1944.0,1,1,0
2195,7.75,Other,0.0,0.0,0,0,0,1,0,420000.0,54193.548387096766,0.0,0,2019,4,2019.0,1,0,0
2317,22.47,Address,80.875,122.26,3,1,1,1,1,22000000.0,179944.38082774414,0.0,0,2019,4,1938.125,1,1,0
2323,43.25,Address,64.0,115.97,3,2,2,1,0,17540000.0,151246.01189962926,0.0,0,2019,4,1955.0,1,1,0
2324,18.44,Address,107.0,154.13,3,1,2,1,1,37360000.0,242392.78531110106,33.86,2700000,2019,4,1912.0,1,1,1
2327,10.84,Address,85.0,53.01000000000001,1,1,1,1,1,9000000.0,169779.28692699492,0.0,0,2019,4,1934.0,1,1,0
2390,20.55,Address,86.0,94.77,2,2,2,1,1,23720000.0,250290.17621610212,0.0,3500000,2019,4,1933.0,1,1,1
2394,34.25,Address,61.0,78.0,2,2,1,1,0,15180000.0,194615.38461538465,0.0,0,2019,4,1958.0,2,1,0
2395,34.25,Address,63.0,97.6,3,2,2,1,0,21000000.0,215163.93442622953,0.0,0,2019,4,1956.0,1,1,0
2420,29.4,Address,75.0,87.55,3,1,1,1,0,13000000.0,148486.57909765848,0.0,0,2019,4,1944.0,2,1,0
2422,3.0,Address,0.0,0.0,0,0,0,1,0,1490000.0,496666.66666666674,0.0,0,2019,4,2019.0,1,0,0
2424,15.07,Address,107.0,62.4,1,1,1,1,1,17250000.0,276442.3076923077,0.0,0,2019,4,1912.0,1,1,0
2573,6.77,Quotient,94.0,40.22,1,1,1,1,1,14000000.0,348085.52958727005,0.0,0,2019,4,1925.0,3,1,0
2574,9.75,Other,0.0,0.0,0,0,0,1,0,600000.0,61538.46153846153,0.0,0,2019,4,2019.0,2,0,0
2576,49.64,Address,94.0,208.91,4,2,2,1,1,38880000.0,186108.8507012589,0.0,0,2019,4,1925.0,1,1,1
2581,53.99,Address,81.0,209.94,3,2,2,1,1,68800000.0,327712.67981328,34.98,0,2019,4,1938.0,1,1,1
2582,54.59,Address,81.0,211.85,3,2,2,1,1,87700000.0,413972.1501062072,34.98,0,2019,4,1938.0,1,1,1
2613,36.75,Address,62.325,67.65,5,1,1,1,0,18600000.0,274944.5676274945,0.0,0,2019,4,1956.675,2,1,0
2614,21.2,Address,78.0,81.24,3,2,1,1,0,13500000.0,166174.29837518465,0.0,0,2019,4,1941.0,1,1,0
2623,17.18,Address,70.0,53.28,3,2,2,1,0,6870000.0,128941.44144144145,0.0,0,2019,4,1949.0,1,1,0
2624,7.69,Quotient,75.0,85.26,3,0,3,1,1,13500000.0,158339.19774806473,0.0,0,2019,2,1944.0,2,1,0
2654,15.22,Address,107.0,114.3,3,2,2,1,1,26300000.0,230096.23797025371,0.0,0,2019,3,1912.0,1,1,0
2660,19.11,Address,71.0,100.42,3,2,2,1,0,20880000.0,207926.70782712605,0.0,0,2019,4,1948.0,1,1,0
2661,20.0,Address,79.0,59.94,2,1,1,1,0,13600000.0,226893.5602268936,0.0,0,2019,4,1940.0,1,1,0
2662,8.25,Other,0.0,0.0,0,0,0,1,0,370920.0,44960.0,0.0,0,2019,4,2019.0,1,0,0
2759,22.0,Other,0.0,0.0,0,0,0,1,0,860860.0,39130.0,0.0,0,2019,3,2019.0,1,0,0
2765,9.13,Address,0.0,0.0,0,0,0,1,0,1324800.0,145104.05257393207,0.0,0,2019,4,2019.0,1,0,0
2768,35.32,Address,107.0,413.7,0,0,0,0,0,231200000.0,558859.076625574,75.12,0,2019,3,1912.0,2,1,2
2769,296.0,Quotient,65.0,1245.67,0,0,0,0,0,492470000.0,395345.47673139756,0.0,0,2018,2,1953.0,3,9,0
2802,28.8,Address,0.0,0.0,0,0,0,1,0,5750000.0,199652.77777777772,0.0,0,2019,4,2019.0,1,0,0
2803,0.24,Quotient,94.0,44.87000000000001,0,0,0,1,1,2700000.0,60173.83552484956,44.87,2700000,2019,4,1925.0,0,0,1
2804,21.81,Quotient,74.0,119.85,3,2,2,1,1,31900000.0,266166.0408844389,0.0,0,2019,4,1945.0,1,1,0
2836,13.19,Address,74.0,61.99,3,2,2,1,1,4000000.0,64526.53653815131,0.0,0,2019,4,1945.0,1,1,0
2837,51.0,Other,0.0,0.0,0,0,0,1,0,2487600.0,48776.470588235294,0.0,0,2019,4,2019.0,1,0,0
2838,89.0,Address,56.0,143.02,3,3,3,1,0,48500000.0,339113.4107117885,0.0,0,2019,4,1963.0,1,1,0
2839,171.0,Address,0.0,0.0,0,0,0,1,0,77591250.0,453750.0,0.0,0,2019,4,2019.0,1,0,0
2842,15.68,Quotient,76.0,145.57,3,2,2,1,1,29000000.0,199216.87160816105,0.0,0,2019,4,1943.0,3,1,0
2843,39.63,Address,71.0,107.12,3,2,1,1,1,20000000.0,186706.49738610905,0.0,0,2019,4,1948.0,1,1,0
2844,20.0,Address,66.0,77.43,3,2,1,1,0,12350000.0,159498.90223427615,0.0,0,2019,4,1953.0,1,1,0
2845,20.06,Address,72.0,114.46,3,2,2,1,0,24680000.0,215621.1777040014,0.0,0,2019,4,1947.0,2,1,0
2849,1.8,Address,82.0,34.04,0,0,0,1,1,2470000.0,72561.69212690952,0.0,2470000,2019,4,1937.0,0,0,1
2851,13.6,Quotient,79.0,120.25,2,2,2,1,0,20500000.0,170478.17047817048,0.0,0,2019,4,1940.0,1,2,0
2854,28.0,Quotient,63.33333333333334,85.07,3,2,1,1,0,23000000.0,270365.5812859998,0.0,0,2019,4,1955.666666666667,1,1,0
2855,27.36,Address,75.0,116.54,3,2,2,1,0,15950000.0,136862.8796979578,0.0,0,2019,4,1944.0,1,1,0
2856,27.0,Address,61.0,74.25,0,1,2,1,0,23600000.0,317845.1178451179,0.0,0,2019,4,1958.0,1,1,0
2858,54.0,Address,56.0,67.5,4,2,2,1,0,21000000.0,311111.11111111107,0.0,0,2019,4,1963.0,1,1,0
2948,18.44,Address,107.0,154.13,3,1,2,1,1,39300000.0,254979.56270680594,33.86,2800000,2019,4,1912.0,1,1,1
2951,28.54,Address,69.0,104.62,3,2,2,1,0,16800000.0,160581.15083158095,0.0,0,2019,3,1950.0,2,1,0
2954,8.76,Quotient,86.0,131.79999999999998,0,0,0,0,1,41500000.0,314871.01669195754,0.0,0,2019,4,1933.0,3,1,0
2956,27.05,Address,76.0,105.54,3,2,2,1,0,14580000.0,138146.6742467311,0.0,0,2019,4,1943.0,1,1,0
2957,30.75,Address,62.325,73.79,4,1,1,1,0,9000000.0,121967.74630708767,0.0,0,2019,3,1956.675,1,1,0
2959,34.1,Address,70.0,83.15,3,2,2,1,0,10500000.0,126277.81118460614,0.0,0,2019,4,1949.0,2,1,0
2960,97.38,Other,0.0,0.0,0,0,0,1,0,2226200.0,22860.957075374823,0.0,0,2019,4,2019.0,1,0,0
2998,6.9,Quotient,86.0,71.14,4,2,1,1,1,17500000.0,245993.8150126511,0.0,0,2019,3,1933.0,2,1,0
2999,30.19,Address,70.0,107.79,3,2,2,1,0,15300000.0,141942.66629557475,0.0,0,2019,4,1949.0,3,1,0
3000,2.0,Address,0.0,0.0,0,0,0,1,0,523962.0,261981.0,0.0,0,2019,4,2019.0,1,0,0
3001,12.12,Address,80.0,54.61,2,2,1,1,0,7950000.0,145577.73301593115,0.0,0,2019,4,1939.0,1,1,0
3033,26.15,Address,106.0,190.7,0,0,0,0,1,36100000.0,189302.56948086,41.16,2900000,2019,4,1913.0,4,1,1
3036,34.5,Address,63.0,83.3,5,0,2,1,0,14380000.0,172629.05162064827,0.0,0,2019,4,1956.0,1,1,0
3043,41.0,Address,67.0,150.84,3,2,2,1,0,20000000.0,132590.8247149297,0.0,0,2019,4,1952.0,1,1,0
3135,25.75,Address,62.325,63.9,3,2,1,1,0,11000000.0,172143.97496087634,0.0,0,2019,4,1956.675,1,1,0
3136,23.9,Address,75.0,81.72,2,2,1,1,0,12650000.0,154796.86735193347,0.0,0,2019,4,1944.0,1,1,0
3137,25.4,Address,72.0,124.91,3,2,2,1,0,17500000.0,140100.87262829233,0.0,0,2019,4,1947.0,2,1,0
3138,8.2,Other,81.0,72.92,3,2,2,1,0,14500000.0,198848.05266044984,0.0,0,2019,4,1938.0,1,1,0
3140,38.12,Address,94.0,160.45,3,2,2,1,1,33000000.0,205671.54876908692,0.0,0,2019,4,1925.0,1,1,1
3142,27.0,Quotient,106.0,199.59,4,2,2,1,1,62190000.0,311588.7569517511,0.0,0,2019,4,1913.0,1,1,0
3145,36.8,Address,67.0,94.36,3,2,2,1,0,4200000.0,44510.385756676566,0.0,0,2019,4,1952.0,1,1,0
3147,118.23,Other,107.0,920.44,0,0,0,0,1,608370000.0,660955.6299161271,66.14,8800000,2019,3,1912.0,2,1,2
3150,14.34,Quotient,74.0,55.45,3,2,2,1,0,9800000.0,176735.79801623087,0.0,0,2019,4,1945.0,3,1,0
3190,29.4,Address,75.0,86.59,3,1,1,1,0,14000000.0,161681.4874696847,0.0,0,2019,4,1944.0,2,1,0
3192,24.52,Address,65.0,83.54,2,2,1,1,0,10880000.0,130237.01220971988,0.0,0,2019,4,1954.0,2,1,0
3193,8.12,Quotient,62.0,40.85,2,1,1,1,0,5500000.0,134638.9228886169,0.0,0,2019,4,1957.0,3,1,0
3210,61.74,Address,88.0,251.98,3,2,2,1,1,69000000.0,273831.2564489245,88.72,0,2019,4,1931.0,1,1,2
3238,19.33,Quotient,107.0,66.37,1,1,1,1,0,18000000.0,271206.8705740545,0.0,0,2019,4,1912.0,2,1,0
3239,20.27,Quotient,73.0,101.77,3,2,2,1,0,21500000.0,211260.6858602732,0.0,0,2019,4,1946.0,1,1,0
3240,24.68,Address,77.0,107.28,3,2,2,1,0,19000000.0,177106.63683818048,0.0,0,2019,3,1942.0,2,1,0
3241,50.88,Other,96.0,370.62,3,2,4,1,1,129000000.0,348065.4039177594,65.62,0,2019,4,1923.0,1,1,2
3246,20.06,Address,77.0,82.0,2,1,1,1,0,17360000.0,211707.31707317074,0.0,0,2019,3,1942.0,1,1,0
3247,25.52,Address,62.325,96.38,3,2,1,1,0,14880000.0,154388.87736044824,0.0,0,2019,4,1956.675,3,1,0
3351,18.44,Address,107.0,154.13,3,1,2,1,1,38720000.0,251216.50554726532,33.86,2800000,2019,4,1912.0,1,1,1
3352,18.28,Address,107.0,120.27,0,0,0,0,1,34450000.0,286438.8459299909,0.0,0,2019,4,1912.0,1,1,0
3353,22.3,Address,107.0,179.55,0,0,0,0,1,44980000.0,250515.1768309663,33.86,2900000,2019,3,1912.0,1,1,1
3354,11.66,Address,107.0,76.74,0,0,0,0,1,22270000.0,290200.67761271825,0.0,0,2019,3,1912.0,1,1,0
3355,33.84,Address,76.0,108.27,3,2,2,1,0,24500000.0,226286.13651057548,0.0,0,2019,4,1943.0,2,1,0
3357,8.65,Other,0.0,0.0,0,0,0,1,0,762042.0,88097.34104046242,0.0,0,2019,4,2019.0,3,0,0
3358,63.9,Address,67.0,124.18,4,2,2,1,0,15460000.0,124496.69834111774,0.0,0,2019,4,1952.0,4,1,0
3359,19.37,Address,84.0,166.64,4,2,2,1,1,37800000.0,226836.2938070091,0.0,0,2019,4,1935.0,3,1,0
3362,55.16,Address,101.0,401.78,4,2,4,1,1,107500000.0,267559.36084424314,102.26,0,2019,4,1918.0,1,1,2
3364,3.34,Quotient,81.0,57.04,0,0,0,1,1,1600000.0,28050.490883590464,0.0,1600000,2019,4,1938.0,0,0,1
3399,29.67,Address,84.0,113.94,6,3,2,1,0,21200000.0,186062.84009127613,0.0,0,2019,4,1935.0,1,1,0
3401,17.49,Address,72.0,87.39,2,1,1,1,1,16000000.0,183087.30976084218,0.0,0,2019,4,1947.0,3,1,0
3412,53.39,Address,81.0,206.2,4,2,2,1,1,66000000.0,320077.5945683802,34.98,4000000,2019,4,1938.0,1,1,1
3441,31.75,Address,61.0,85.36,2,2,2,1,0,13000000.0,152296.15745079663,0.0,0,2019,4,1958.0,1,1,0
3444,15.28,Address,82.0,236.33,3,2,2,1,1,43920000.0,185841.83133753648,40.36,0,2019,4,1937.0,1,1,1
3446,23.41,Address,80.875,107.13,3,2,2,1,1,19000000.0,177354.61588723978,0.0,0,2019,3,1938.125,2,1,0
3448,13.67,Address,79.0,74.47,2,2,1,1,0,14160000.0,190143.68201960518,0.0,0,2019,4,1940.0,1,1,0
3449,26.25,Address,76.0,157.0,4,2,2,1,0,36500000.0,232484.07643312105,0.0,0,2019,4,1943.0,1,1,0
3540,24.16,Address,78.0,98.2,3,2,2,1,1,11900000.0,121181.26272912425,0.0,0,2019,4,1941.0,1,1,0
3542,33.28,Address,100.0,148.07999999999996,3,2,2,1,0,26160000.0,176661.26418152353,8.6,0,2019,4,1919.0,1,1,1
3543,9.49,Address,95.0,44.13,1,1,1,1,1,9850000.0,223204.16949920688,0.0,0,2019,4,1924.0,2,1,0
3544,32.5,Address,62.325,77.96,3,2,1,1,0,10500000.0,134684.45356593127,0.0,0,2019,4,1956.675,1,1,0
3547,97.38,Other,0.0,0.0,0,0,0,1,0,3100000.0,31834.05216676936,0.0,0,2019,4,2019.0,1,0,0
3550,36.3,Address,107.0,451.26,0,0,0,0,0,248000000.0,549572.3086468998,112.68,14400000,2019,3,1912.0,2,1,3
3552,5.64,Quotient,79.0,58.49,2,2,1,1,1,11500000.0,196614.805949735,0.0,0,2019,4,1940.0,2,2,0
3600,15.07,Address,80.875,75.55,4,2,2,1,1,19800000.0,262078.09397749839,0.0,0,2019,3,1938.125,1,1,0
3601,25.4,Address,71.0,117.83,4,2,2,1,0,19500000.0,165492.65891538654,0.0,0,2019,4,1948.0,1,1,0
3628,250.0,Address,74.0,247.12,4,3,3,1,1,50000000.0,202330.85140822275,0.0,0,2019,4,1945.0,1,1,0
3630,18.0,Address,0.0,0.0,0,0,0,1,0,12348000.0,686000.0,0.0,0,2019,4,2019.0,1,0,0
3633,22.38,Address,107.0,180.03,3,2,2,1,1,48000000.0,266622.2296283953,33.86,2900000,2019,4,1912.0,1,1,1
3634,28.5,Address,67.0,76.92,3,2,1,1,0,8000000.0,104004.16016640664,0.0,0,2019,4,1952.0,1,1,0
3703,182.95,Address,0.0,0.0,0,0,0,1,0,26563200.0,145193.7687892867,0.0,0,2019,4,2019.0,9,0,0
3704,103.95,Other,0.0,0.0,0,0,0,1,0,188150.0,1810.0048100048102,0.0,0,2019,4,2019.0,9,0,0
