Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
892,29.45,85.0,81.99000000000002,2,2,2,1,1,12000000.0,146359.31211123307,0.0,0,2019,10,1934.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
894,23.98,69.0,86.74,3,2,1,1,0,13000000.0,149873.18422872954,0.0,0,2019,10,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
895,24.43,100.0,282.81,3,2,2,1,1,49280000.0,174251.26409957214,58.9,0,2019,9,1919.0,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
897,33.04,88.0,197.31,4,2,2,1,1,37000000.0,187522.17322994274,36.01,0,2019,10,1931.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,13.79,97.0,113.68,2,1,1,1,1,14180000.0,124736.10133708654,35.03,0,2019,10,1922.0,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900,3.85,101.0,70.67,0,0,0,1,1,5800000.0,82071.60039620772,70.67,5800000,2019,11,1918.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
901,0.37,83.0,30.56,0,0,0,1,1,1850000.0,60536.64921465968,30.57,1850000,2019,11,1936.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
935,29.55,67.0,113.57,3,2,2,1,0,19100000.0,168178.21607818967,0.0,0,2019,10,1952.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
953,52.28,97.0,278.39,4,2,2,1,1,59580000.0,214016.30805704228,23.3,4500000,2019,10,1922.0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
954,28.89,73.0,109.36,6,0,6,1,0,16200000.0,148134.60131675206,0.0,0,2019,8,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
955,9.18,92.0,67.86,0,0,0,1,1,4500000.0,66312.99734748012,0.0,4500000,2019,11,1927.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1005,24.44,107.0,161.14,2,2,2,1,1,52550000.0,326113.9381903935,0.0,0,2019,9,1912.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1006,0.27,0.0,33.74,0,0,0,1,1,3000000.0,88915.23414344992,33.74,3000000,2019,9,2019.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1007,46.53,104.0,363.78,3,2,2,1,1,48000000.0,131947.88058716807,66.48,4050000,2019,9,1915.0,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1012,29.69,69.0,93.57,3,2,2,1,0,8600000.0,91909.80014962061,0.0,0,2019,10,1950.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1014,24.6,67.0,86.94,3,2,1,1,0,11000000.0,126524.03956751786,0.0,0,2019,10,1952.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1016,34.1,74.0,119.06,3,2,2,1,1,13250000.0,111288.42600369561,0.0,0,2019,10,1945.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1017,25.06,0.0,0.0,0,0,0,1,0,5685941.0,226893.09656823624,0.0,0,2019,11,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1018,25.06,0.0,0.0,0,0,0,1,0,5685941.0,226893.09656823624,0.0,0,2019,11,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1019,47.06,72.0,115.93,3,2,2,1,1,17000000.0,146640.2139221944,0.0,0,2019,11,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1020,9.4,0.0,0.0,0,0,0,1,0,2132229.0,226832.87234042556,0.0,0,2019,11,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021,9.4,0.0,0.0,0,0,0,1,0,2132229.0,226832.87234042556,0.0,0,2019,11,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1022,6.27,0.0,0.0,0,0,0,1,0,1421483.0,226711.80223285488,0.0,0,2019,11,2019.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,51.22,101.0,348.35,4,2,4,1,1,63000000.0,180852.59078512987,84.86,0,2019,10,1918.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1027,45.66,103.0,330.47,0,0,0,0,1,39280000.0,118861.0161285442,55.61,5200000,2019,9,1916.0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1028,45.35,103.0,325.05,0,0,0,0,1,38800000.0,119366.25134594676,51.49,5000000,2019,9,1916.0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1030,22.7,68.0,72.09,2,2,1,1,0,10360000.0,143709.25232348448,0.0,0,2019,11,1951.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1031,78.04,90.0,144.58,3,2,2,1,1,24280000.0,167934.70742841333,0.0,0,2019,10,1929.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1032,18.08,99.0,132.5,3,2,2,1,1,31680000.0,239094.33962264148,0.0,0,2019,9,1920.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1033,32.04,73.0,124.28,3,2,1,1,1,17000000.0,136787.89829417446,0.0,0,2019,10,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1092,17.01,107.0,239.04,0,0,0,0,1,53980000.0,225819.94645247655,29.1,2000000,2019,10,1912.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1093,0.41,0.0,29.1,0,0,0,1,1,2550000.0,87628.86597938143,29.1,2550000,2019,8,2019.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1094,82.65,94.0,184.24,3,2,2,1,1,36900000.0,200282.2405557968,0.0,0,2019,7,1925.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1095,22.12,108.0,106.38,1,2,1,1,1,19310000.0,181519.08253431093,21.78,1310000,2018,8,1910.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1099,39.35,70.0,88.36999999999998,3,2,1,1,0,12770000.0,144506.0540907548,0.0,0,2019,10,1949.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100,30.53,108.0,198.93,4,2,2,1,1,35000000.0,175941.28587945507,38.91,0,2019,10,1911.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1102,13.66,108.0,114.97,2,2,1,1,1,16700000.0,145255.28398712707,30.74,0,2019,10,1911.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1104,19.78,107.0,250.94,0,0,0,0,1,66480000.0,264923.8861879334,0.0,0,2019,10,1912.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1169,26.57,102.0,121.0,2,2,1,1,0,30000000.0,247933.88429752065,0.0,0,2019,11,1917.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1170,19.89,87.0,141.95,3,2,2,1,1,17950000.0,126452.97640014089,0.0,1500000,2019,10,1932.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1211,13.32,73.0,40.22,3,2,1,1,0,4000000.0,99453.00845350572,0.0,0,2019,10,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1212,12.71,107.0,172.13,3,2,2,1,1,29700000.0,172544.00743624006,41.04,2200000,2019,10,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1213,8.11,107.0,90.08,1,1,1,1,1,20480000.0,227353.46358792184,0.0,0,2019,10,1912.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1215,8.42,107.0,91.12,1,1,1,1,1,19630000.0,215430.20193151888,0.0,0,2019,9,1912.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1216,9.54,107.0,135.06,1,1,1,1,1,21350000.0,158077.89130756698,41.04,2200000,2019,11,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1217,10.1,107.0,140.3,1,1,1,1,1,23100000.0,164647.18460441908,41.04,2200000,2019,10,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1218,67.97,105.0,391.31,0,0,0,0,1,57500000.0,146942.3219442386,120.27,5400000,2019,10,1914.0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1221,30.2,69.0,103.2,4,1,2,1,0,13500000.0,130813.95348837208,0.0,0,2019,11,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1222,22.31,73.0,80.41000000000003,3,1,1,1,1,14000000.0,174107.6980475065,0.0,0,2019,11,1946.0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1223,29.73,79.0,133.5,3,2,2,1,1,19880000.0,148913.85767790262,0.0,0,2019,10,1940.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1224,15.55,97.0,158.91,3,2,2,1,1,22800000.0,143477.44006041155,0.0,0,2019,10,1922.0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1226,19.63,96.0,122.33,2,2,1,1,1,17160000.0,140276.30180658874,0.0,0,2019,10,1923.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1227,24.72,72.0,87.32000000000002,3,2,1,1,0,12150000.0,139143.3806688044,0.0,0,2019,10,1947.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1229,11.87,82.0,37.39,1,1,1,1,1,6000000.0,160470.7140946777,0.0,0,2019,11,1937.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1231,17.65,86.0,55.93,1,1,1,1,1,3200000.0,57214.37511174683,0.0,0,2019,10,1933.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1232,1031.32,0.0,0.0,0,0,0,1,0,338000000.0,327735.32948066556,0.0,0,2019,8,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1234,27.58,69.0,97.15,5,3,2,1,0,12800000.0,131755.01801338134,0.0,0,2019,10,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1236,34.51,72.0,92.63,2,1,2,1,1,17500000.0,188923.6748353665,0.0,0,2019,11,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1238,0.11,101.0,18.02,0,0,0,1,1,1200000.0,66592.67480577137,18.01,1200000,2019,11,1918.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1239,22.56,98.0,151.4,3,2,2,1,1,21000000.0,138705.41611624835,54.42,0,2019,10,1921.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1240,53.26,101.0,431.05,3,2,3,1,1,99000000.0,229671.73181765454,86.46,0,2019,10,1918.0,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1293,91.31,91.0,398.19,3,3,2,1,1,56500000.0,141892.06157864336,69.88,0,2019,10,1928.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1303,40.25,66.0,91.35,4,0,4,1,0,13560000.0,148440.065681445,0.0,0,2019,10,1953.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1304,31.66,70.0,90.25,3,2,1,1,0,10400000.0,115235.45706371193,0.0,0,2019,10,1949.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1352,35.35,72.0,108.83,4,2,3,1,1,15600000.0,143342.82826426538,0.0,0,2019,11,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1353,3.09,98.0,57.77,1,1,1,1,1,7700000.0,133287.17327332526,0.0,1100000,2019,10,1921.0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1371,27.8,69.0,101.08,3,2,2,1,0,14380000.0,142263.55362089435,0.0,0,2019,10,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1372,40.4,71.0,144.72,6,1,3,1,0,13800000.0,95356.55058043117,0.0,0,2019,10,1948.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1423,58.98,78.0,234.25,4,2,3,1,1,36000000.0,153681.9637139808,32.49,1500000,2019,10,1941.0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1426,12.2,108.0,76.41,2,1,1,1,1,14500000.0,189765.73746891765,0.0,0,2019,10,1911.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1427,38.94,68.0,96.09,3,2,2,1,0,10300000.0,107191.17494016026,0.0,0,2019,6,1951.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1432,17.45,68.0,40.07,1,1,1,1,0,7300000.0,182181.1829298727,0.0,0,2019,10,1951.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1434,38.27,74.0,105.13,3,2,1,1,0,13660000.0,129934.3669742224,0.0,0,2019,10,1945.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1436,19.79,85.0,69.77000000000001,2,2,1,1,1,8420000.0,120682.24165113945,0.0,0,2019,9,1934.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1476,19.24,69.0,60.02,3,1,2,1,0,9036000.0,150549.8167277574,0.0,0,2019,10,1950.0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1481,18.25,107.0,128.94,2,2,1,1,1,25650000.0,198929.73476035366,42.04,2850000,2019,10,1912.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1482,3.58,0.0,42.04,0,0,0,1,1,2800000.0,66603.23501427213,42.04,2800000,2019,10,2019.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1483,25.88,73.0,105.7,3,2,2,1,0,16000000.0,151371.80700094608,0.0,0,2019,10,1946.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1484,78.76,97.0,410.75,4,3,3,1,1,90880000.0,221253.80401704198,0.0,9000000,2019,8,1922.0,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1485,9.84,107.0,95.9,2,1,1,1,1,24200000.0,252346.19395203327,0.0,0,2019,10,1912.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1490,22.18,70.0,131.95,3,2,2,1,1,19150000.0,145130.7313376279,0.0,0,2019,11,1949.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1493,31.48,70.0,124.47,2,2,2,1,0,10500000.0,84357.67654856593,0.0,0,2019,10,1949.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1496,0.37,83.0,30.56,0,0,0,1,1,1880000.0,61518.32460732984,30.57,1880000,2019,11,1936.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1537,54.67,63.0,91.58,3,2,1,1,0,10750000.0,117383.70823323869,0.0,0,2019,11,1956.0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1552,29.43,70.0,102.1,3,2,1,1,0,10800000.0,105778.64838393732,0.0,0,2019,10,1949.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1553,18.66,83.0,123.53,2,2,2,1,1,18750000.0,151784.99150004052,0.0,1200000,2019,10,1936.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1554,14.06,87.0,131.13,3,2,1,1,1,17000000.0,129642.33966292992,0.0,2000000,2019,11,1932.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1555,32.1,76.0,112.07,4,2,2,1,0,17800000.0,158829.3031141251,0.0,0,2019,9,1943.0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1556,52.31,71.0,369.38,5,2,4,1,1,80580000.0,218149.33131192808,39.47,3500000,2019,9,1948.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1557,15.78,84.0,69.99,2,2,1,1,1,14900000.0,212887.55536505216,0.0,0,2019,10,1935.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1598,31.44,71.0,118.67,3,2,2,1,0,17380000.0,146456.5602089829,0.0,0,2019,10,1948.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1601,10.1,107.0,140.68,1,1,1,1,1,23000000.0,163491.6121694626,41.04,2200000,2019,11,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1602,27.55,99.0,133.86,2,1,1,1,1,16000000.0,119527.8649335126,32.41,0,2019,10,1920.0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1603,24.4,102.0,137.70999999999998,2,2,2,1,1,22400000.0,162660.66371360107,17.86,0,2019,10,1917.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1604,39.17,73.0,104.25,3,2,1,1,1,16460000.0,157889.68824940047,0.0,0,2019,10,1946.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1605,29.17,69.0,101.61,3,2,2,1,0,15800000.0,155496.5062493849,0.0,0,2019,10,1950.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
